State;House_id;Weight;House_relation;Sex;Age;Race;Marriage;Education;Ancestry;Language;Employment_status;Traveltime;Industry;Occupation;Hours;Weeks;Salary;Income;Earnings
California;9758018;0002;08;1;04;1;5;01;210;0;0;000;000;000;00;00;000000;0000000;0000000
California;9759333;0011;01;1;51;1;1;13;089;0;1;157;398;485;52;40;090000;0093000;0093000
California;9759333;0005;02;2;49;1;1;11;082;0;6;000;000;000;00;00;000000;0000000;0000000
California;9759333;0010;05;2;22;1;5;12;082;0;1;030;868;411;52;16;010000;0010000;0010000
California;9767156;0014;01;1;25;1;5;13;795;2;1;040;077;623;50;40;016000;0017000;0016000
California;9767156;0015;18;2;26;1;5;13;195;0;1;030;479;470;50;45;046000;0046000;0046000
California;9770275;0012;23;1;19;1;5;09;996;0;4;010;969;982;04;50;001000;0001000;0001000
California;9770293;0012;23;1;31;1;5;09;924;0;4;015;968;721;44;50;022000;0022000;0022000
California;9777948;0012;23;1;23;8;5;09;291;1;5;000;969;982;52;25;013000;0013000;0013000
California;9788413;0024;01;2;38;1;3;11;999;0;2;000;399;500;52;35;035000;0035000;0035000
California;9788413;0034;03;1;19;1;5;07;999;0;3;000;992;992;00;00;000000;0000000;0000000
California;9795625;0016;01;1;52;1;1;15;050;0;1;005;807;304;52;55;325000;0335000;0325000
California;9795625;0019;03;2;04;1;5;01;050;0;0;000;000;000;00;00;000000;0000000;0000000
California;9799763;0015;01;1;46;1;1;13;100;0;1;005;959;500;52;40;058000;0059000;0058000
California;9799763;0014;02;2;41;6;1;13;720;0;1;005;959;102;52;10;016700;0016900;0016700
California;9799763;0010;03;1;09;6;5;02;720;0;0;000;000;000;00;00;000000;0000000;0000000
California;9802559;0027;01;1;75;2;1;12;902;0;1;030;618;912;40;35;024000;0033400;0024000
California;9802559;0021;02;2;80;1;1;10;032;0;6;000;000;000;00;00;000000;0085800;0000000
California;9807354;0015;01;1;42;8;1;01;210;3;1;030;017;913;40;48;027400;0027400;0027400
California;9807354;0024;02;2;39;8;1;01;210;3;6;000;447;775;11;42;009200;0009200;0009200
California;9807354;0019;03;2;16;8;5;05;210;1;3;000;992;992;00;00;000000;0000000;0000000
California;9807354;0015;03;2;13;8;5;04;210;1;0;000;000;000;00;00;000000;0000000;0000000
California;9807354;0019;03;2;06;8;5;02;210;1;0;000;000;000;00;00;000000;0000000;0000000
California;9807354;0024;03;2;19;8;1;07;210;2;6;000;538;476;05;20;000700;0000700;0000700
California;9807354;0015;03;1;05;8;5;01;999;2;0;000;000;000;00;00;000000;0000000;0000000
California;9807354;0016;03;2;05;8;5;01;999;2;0;000;000;000;00;00;000000;0000000;0000000
California;9817349;0026;01;2;72;1;2;04;210;2;6;000;000;000;00;00;000000;0015000;0000000
California;9817349;0026;03;1;49;1;5;11;210;0;6;000;000;000;00;00;000000;0011800;0000000
California;9821341;0026;01;1;37;9;1;06;210;0;1;040;037;680;24;84;045000;0045000;0045000
California;9821341;0024;02;2;34;9;1;07;211;0;6;000;758;962;00;00;000000;0000000;0000000
California;9821341;0029;03;1;15;9;5;05;210;0;0;000;000;000;00;00;000000;0000000;0000000
California;9821341;0032;03;2;13;9;5;04;210;0;0;000;000;000;00;00;000000;0000000;0000000
California;9821341;0031;03;2;09;9;5;02;210;0;0;000;000;000;00;00;000000;0000000;0000000
California;9821341;0032;03;2;07;9;5;02;210;0;0;000;000;000;00;00;000000;0000000;0000000
California;9821341;0029;03;2;07;9;5;02;210;0;0;000;000;000;00;00;000000;0000000;0000000
California;9823767;0019;01;1;32;1;1;11;924;0;1;045;077;632;52;46;058000;0058000;0058000
California;9823767;0016;02;2;30;1;1;10;999;0;1;030;037;586;52;40;032000;0032000;0032000
California;9823767;0015;03;1;10;1;5;02;999;0;0;000;000;000;00;00;000000;0000000;0000000
California;9823767;0024;03;2;08;1;5;02;999;0;0;000;000;000;00;00;000000;0000000;0000000
California;9823767;0016;03;1;05;1;5;02;999;0;0;000;000;000;00;00;000000;0000000;0000000
California;9833651;0016;01;2;77;1;2;07;999;0;6;000;000;000;00;00;000000;0017950;0000000
California;9838268;0019;01;2;32;1;3;10;051;0;1;020;199;043;24;45;035000;0035000;0035000
California;9838268;0034;03;2;13;1;5;04;051;0;0;000;000;000;00;00;000000;0000000;0000000
California;9839592;0023;01;1;78;1;1;06;022;0;6;000;000;000;00;00;000000;0031600;0000000
California;9839592;0024;02;2;68;1;1;12;032;0;6;000;000;000;00;00;000000;0014300;0000000
California;9845978;0019;01;1;72;1;1;07;021;0;6;000;049;620;00;00;000000;0015100;0000000
California;9845978;0021;02;2;70;1;1;11;022;0;1;010;866;350;48;12;006000;0012500;0006000
California;9846582;0008;01;2;34;8;1;09;210;0;6;000;847;460;20;24;000000;0028300;0004500
California;9846582;0013;02;1;39;8;1;11;051;1;1;008;786;373;45;40;032000;0032000;0032000
California;9846582;0008;03;2;13;8;5;04;210;0;0;000;000;000;00;00;000000;0000000;0000000
California;9846582;0010;03;2;10;8;5;02;210;0;0;000;000;000;00;00;000000;0000000;0000000
California;9846582;0008;03;1;01;8;5;00;291;0;0;000;000;000;00;00;000000;0000000;0000000
California;9850859;0019;01;2;93;1;2;05;051;1;6;000;000;000;00;00;000000;0010930;0000000
California;9854856;0024;01;2;29;1;5;12;011;0;6;000;847;230;03;09;000240;0006240;0000240
California;9854856;0018;07;2;49;1;3;12;022;0;1;040;339;053;52;40;032000;0032000;0032000
California;9854856;0029;03;1;07;1;5;02;011;0;0;000;000;000;00;00;000000;0000000;0000000
California;9856643;0031;01;2;38;2;5;09;599;0;6;000;000;000;00;00;000000;0015720;0000000
California;9856643;0032;18;2;52;1;5;14;924;0;6;000;000;000;00;00;000000;0017600;0000000
California;9856643;0021;18;2;49;1;5;09;999;0;1;010;786;402;48;25;005000;0038000;0005000
California;9859929;0016;01;1;36;9;1;11;720;0;1;015;729;561;52;40;023400;0023400;0023400
California;9859929;0019;02;2;36;9;1;13;210;0;1;025;699;313;49;40;040500;0057100;0040500
California;9859929;0018;05;1;14;9;5;04;902;0;0;000;000;000;00;00;000000;0000000;0000000
California;9859929;0016;05;2;12;9;5;03;902;0;0;000;000;000;00;00;000000;0000000;0000000
California;9859929;0016;03;2;10;9;5;02;210;0;0;000;000;000;00;00;000000;0000000;0000000
California;9859959;0013;01;1;52;8;1;09;210;0;1;025;077;646;52;40;070000;0070000;0070000
California;9859959;0029;02;2;51;1;1;04;919;0;6;000;866;562;24;40;027700;0027700;0027700
California;9860739;0013;01;1;33;1;1;11;022;3;4;012;969;700;52;48;026000;0026000;0026000
California;9860739;0016;02;2;33;8;1;09;210;1;6;000;669;484;00;00;000000;0009600;0000000
California;9860739;0010;03;1;07;8;5;02;211;0;0;000;000;000;00;00;000000;0000000;0000000
California;9860739;0011;03;1;06;8;5;02;211;0;0;000;000;000;00;00;000000;0000000;0000000
California;9862043;0021;01;1;36;8;1;09;210;2;1;025;077;644;52;45;018000;0018000;0018000
California;9862043;0035;05;1;17;8;5;07;210;0;6;000;000;000;00;00;000000;0000010;0000000
California;9868580;0018;01;1;51;1;1;16;022;0;1;005;786;023;47;42;092000;0092000;0092000
California;9868580;0021;02;2;52;1;1;14;022;0;1;005;809;200;48;36;006200;0040270;0040000
California;9868580;0024;03;1;17;1;5;07;022;0;1;005;788;422;06;20;001100;0001100;0001100
California;9868580;0021;03;1;14;1;5;04;022;0;0;000;000;000;00;00;000000;0000000;0000000
California;9868919;0018;01;2;89;1;2;10;022;0;6;000;538;005;40;45;025000;0046300;0025000
California;9871308;0018;01;1;43;1;1;10;939;0;1;008;427;471;52;40;040000;0040000;0040000
California;9871308;0016;02;2;41;8;1;05;210;1;1;020;538;476;52;40;013000;0013000;0013000
California;9871308;0013;08;2;06;9;5;01;211;0;0;000;000;000;00;00;000000;0000000;0000000
California;9872561;0016;01;2;53;9;3;10;902;0;6;000;959;580;52;40;043000;0043000;0043000
California;9882152;0010;01;1;46;1;3;09;082;0;1;020;617;913;52;50;033500;0035750;0033500
California;9882152;0008;17;2;40;1;3;10;999;0;6;000;947;380;52;40;059000;0059000;0059000
California;9882152;0011;21;2;14;1;5;04;999;0;0;000;000;000;00;00;000000;0000000;0000000
California;9885292;0021;01;1;39;1;1;11;026;0;6;000;338;703;52;40;033500;0033820;0033500
California;9885292;0021;02;2;46;1;1;13;142;0;6;000;000;000;00;00;000000;0000000;0000000
California;9886499;0016;01;1;39;8;1;08;210;2;1;001;018;020;52;50;028000;0028000;0028000
California;9886499;0010;02;2;43;8;1;08;210;2;1;030;339;772;52;40;030000;0030000;0030000
California;9886499;0011;03;2;13;8;5;04;210;1;0;000;000;000;00;00;000000;0000000;0000000
California;9886499;0018;03;1;12;8;5;03;210;1;0;000;000;000;00;00;000000;0000000;0000000
California;9886499;0008;03;2;06;8;5;02;210;2;0;000;000;000;00;00;000000;0000000;0000000
California;9894196;0019;01;2;30;1;1;15;210;2;1;010;819;313;52;40;035000;0035000;0035000
California;9894196;0024;02;1;34;1;1;06;210;2;1;020;017;605;52;40;020000;0020000;0020000
California;9894196;0021;03;1;01;1;5;00;210;0;0;000;000;000;00;00;000000;0000000;0000000
California;9894196;0016;06;2;22;1;3;07;210;3;6;000;000;000;00;00;000000;0000000;0000000
California;9894196;0026;06;1;23;1;1;06;210;3;1;157;077;626;52;40;043000;0043000;0043000
California;9894196;0021;03;2;00;1;5;00;210;0;0;000;000;000;00;00;000000;0000000;0000000
California;9894196;0026;17;1;27;1;1;06;999;3;1;060;077;644;52;40;025000;0025000;0025000
California;9894196;0016;17;2;25;1;1;03;210;3;6;000;000;000;00;00;000000;0000000;0000000
California;9895705;0013;01;1;23;1;5;09;210;2;6;000;868;401;52;50;021000;0021000;0021000
California;9895705;0010;07;2;54;1;4;03;210;4;6;000;000;000;00;00;000000;0000000;0000000
California;9895705;0014;06;1;31;1;5;04;210;2;1;010;077;626;52;40;014000;0014000;0014000
California;9895705;0013;17;1;21;1;5;14;210;2;1;010;456;485;52;50;018000;0018000;0018000
California;9899976;0011;01;1;64;1;3;10;050;0;6;000;000;000;00;00;000000;0000000;0000000
California;9906260;0028;23;2;21;1;5;09;050;0;1;000;786;540;52;15;004600;0004600;0004600
California;9912446;0026;01;2;75;1;5;13;022;0;6;000;000;000;00;00;000000;0022800;0000000
California;9914291;0021;01;2;42;1;1;13;098;0;1;050;847;230;52;40;014600;0014600;0014600
California;9914291;0018;02;1;42;1;1;11;148;0;1;010;947;374;52;56;100000;0100000;0100000
California;9914291;0021;03;2;15;1;5;04;098;0;0;000;000;000;00;00;000000;0003600;0000000
California;9914291;0019;03;1;11;1;5;02;098;0;0;000;000;000;00;00;000000;0000000;0000000
California;9914291;0018;03;1;06;1;5;02;098;0;0;000;000;000;00;00;000000;0000000;0000000
California;9918527;0055;01;1;39;8;3;06;210;1;1;015;768;754;52;70;078000;0078000;0078000
California;9918527;0048;03;1;15;8;5;06;210;1;0;000;000;000;00;00;000000;0000000;0000000
California;9918527;0047;03;1;14;8;5;05;210;1;0;000;000;000;00;00;000000;0000000;0000000
California;9918527;0047;03;1;09;8;5;02;210;1;0;000;000;000;00;00;000000;0000000;0000000
California;9918527;0051;03;1;10;8;5;02;999;1;0;000;000;000;00;00;000000;0000000;0000000
California;9918527;0055;19;2;36;8;5;07;290;1;1;005;549;511;52;40;012000;0012000;0012000
California;9936997;0013;01;1;27;1;5;09;032;0;1;157;077;653;52;50;040000;0040000;0040000
California;9938173;0008;01;1;63;9;5;04;210;2;1;010;758;586;52;40;021000;0021000;0021000
California;9938173;0011;03;2;24;1;5;07;210;2;1;045;518;470;52;40;019000;0019000;0019000
California;9938173;0008;03;2;17;1;5;07;210;2;3;000;992;992;00;00;000000;0000000;0000000
California;9938173;0018;10;1;29;1;1;08;210;2;1;045;339;770;52;40;019000;0019000;0019000
California;9938173;0011;08;1;08;1;5;02;210;2;0;000;000;000;00;00;000000;0000000;0000000
California;9941138;0037;01;1;73;1;3;12;050;0;6;000;000;000;00;00;000000;0048500;0000000
California;9945101;0018;01;1;79;1;1;09;939;0;6;000;000;000;00;00;000000;0030300;0000000
California;9945101;0016;02;2;68;1;1;09;935;0;6;000;000;000;00;00;000000;0006900;0000000
California;9949845;0024;01;1;40;1;3;13;050;0;2;000;868;404;43;30;016000;0016000;0016000
California;9955062;0014;01;1;39;1;1;09;935;0;1;005;077;623;52;60;000000;0035000;0035000
California;9955062;0013;02;2;29;1;1;11;051;0;6;000;898;451;00;00;000000;0000000;0000000
California;9955062;0023;03;2;10;1;5;02;026;0;0;000;000;000;00;00;000000;0000000;0000000
California;9955062;0011;03;2;04;1;5;01;026;0;0;000;000;000;00;00;000000;0000000;0000000
California;9955062;0011;03;2;01;1;5;00;026;0;0;000;000;000;00;00;000000;0000000;0000000
California;9958255;0008;01;1;52;9;1;08;050;0;1;157;077;626;52;40;025000;0025000;0025000
California;9958255;0010;02;2;53;9;1;05;050;0;1;045;077;900;52;65;035000;0035000;0035000
California;9959196;0013;01;1;63;1;1;05;210;1;6;000;868;411;52;40;011100;0011100;0011100
California;9959196;0019;02;2;63;1;1;09;210;1;1;025;538;476;52;30;019200;0019200;0019200
California;9959196;0016;03;1;28;1;5;07;210;0;1;025;467;961;52;40;007900;0007900;0007900
California;9959215;0021;01;1;39;9;1;03;212;3;6;000;017;021;28;40;000000;0012000;0012000
California;9959215;0024;02;2;37;8;1;07;212;3;6;000;000;000;00;00;000000;0000000;0000000
California;9959215;0031;03;1;13;9;5;04;218;1;0;000;000;000;00;00;000000;0000000;0000000
California;9959215;0021;03;1;08;1;5;01;218;1;0;000;000;000;00;00;000000;0000000;0000000
California;9959215;0024;08;1;06;1;5;01;999;1;0;000;000;000;00;00;000000;0000000;0000000
California;9959215;0021;17;1;12;1;5;03;218;1;0;000;000;000;00;00;000000;0000000;0000000
California;9962796;0021;01;2;22;9;5;09;210;0;1;020;786;254;52;40;012000;0012000;0012000
California;9962796;0021;18;2;25;1;5;09;032;0;1;020;558;524;52;40;021800;0022260;0021800
California;9981373;0021;01;1;44;1;1;11;032;0;1;010;077;060;35;40;049000;0054500;0049000
California;9981373;0021;02;2;38;1;1;12;032;0;1;015;819;313;52;32;025000;0025000;0025000
California;9981373;0016;03;2;12;1;5;03;032;0;0;000;000;000;00;00;000000;0000000;0000000
California;9981373;0021;03;1;10;1;5;02;032;0;0;000;000;000;00;00;000000;0000000;0000000
California;9981373;0027;20;1;17;3;5;06;261;0;6;000;000;000;00;00;000000;0008500;0000000
California;9982141;0021;01;1;44;1;1;13;032;0;1;050;338;153;52;40;060000;0060400;0060000
California;9982141;0018;02;2;40;1;1;11;089;0;1;005;868;401;30;40;000000;0002400;0002400
California;9982141;0022;03;2;14;1;5;04;022;0;0;000;000;000;00;00;000000;0000000;0000000
California;9982141;0013;03;1;12;1;5;03;022;0;0;000;000;000;00;00;000000;0000000;0000000
California;9982141;0016;03;1;10;1;5;02;022;0;0;000;000;000;00;00;000000;0000000;0000000
California;9982141;0013;03;1;08;1;5;02;022;0;0;000;000;000;00;00;000000;0000000;0000000
California;9983981;0020;23;2;45;5;5;16;920;0;6;000;787;580;20;20;001500;0016300;0001500
California;9985065;0011;01;2;30;8;1;13;210;1;1;045;786;231;32;40;044000;0044000;0044000
California;9985065;0008;03;2;01;8;5;00;210;0;0;000;000;000;00;00;000000;0000000;0000000
California;9987794;0021;01;1;35;1;5;11;142;0;1;055;337;485;52;40;033000;0033000;0033000
California;9990751;0018;01;1;30;8;1;11;210;1;1;040;959;030;52;42;053000;0053500;0053000
California;9990751;0026;02;2;30;8;1;11;210;1;1;005;797;365;52;40;021000;0021000;0021000
California;9990751;0027;03;1;06;8;5;01;999;1;0;000;000;000;00;00;000000;0000000;0000000
California;9990751;0021;03;2;01;8;5;00;210;0;0;000;000;000;00;00;000000;0000000;0000000
California;9991235;0020;23;1;36;8;1;03;999;2;3;000;868;411;00;00;000000;0000000;0000000
California;0001505;0021;01;2;64;1;2;09;089;0;1;007;557;476;52;37;034000;0042400;0031000
California;0016857;0018;01;1;47;1;1;11;195;0;1;075;947;374;52;56;072000;0082700;0072000
California;0016857;0024;02;2;52;1;1;11;089;0;1;100;809;035;52;40;041500;0041620;0041500
California;0019917;0027;01;1;47;1;1;14;089;0;1;045;077;001;52;60;089000;0089000;0089000
California;0019917;0039;02;2;50;1;1;11;022;0;1;035;898;451;48;27;000000;0020000;0020000
California;0019917;0016;03;2;16;1;5;05;089;0;6;000;868;472;06;10;000900;0000900;0000900
California;0019917;0029;03;2;09;1;5;02;089;0;0;000;000;000;00;00;000000;0000000;0000000
California;0020892;0026;01;1;53;1;5;10;050;0;1;010;707;492;50;60;085000;0085000;0085000
California;0020892;0022;19;1;61;1;5;13;211;1;1;025;746;043;50;40;325000;0325000;0325000
California;0022430;0021;01;2;42;1;3;14;022;0;6;000;000;000;00;00;000000;0000000;0000000
California;0022430;0027;03;2;12;1;5;04;022;0;0;000;000;000;00;00;000000;0000000;0000000
California;0022430;0023;03;2;17;1;5;07;022;0;6;000;000;000;00;00;000000;0000000;0000000
California;0022430;0029;03;1;08;1;5;03;022;0;0;000;000;000;00;00;000000;0000000;0000000
California;0024504;0023;01;2;60;1;2;13;999;0;1;010;707;492;45;42;034000;0034000;0034000
California;0024504;0016;03;2;24;1;5;12;999;0;1;015;898;451;52;40;038000;0028000;0028000
California;0029105;0030;23;2;32;1;3;07;142;0;1;020;868;031;31;45;006000;0007200;0006000
California;0032022;0016;01;2;30;1;1;14;051;0;1;010;837;201;52;45;044000;0044540;0044000
California;0032022;0021;02;1;29;1;1;11;026;0;1;060;467;715;52;60;000000;0031000;0031000
California;0032359;0019;01;2;79;1;2;09;939;0;6;000;000;000;00;00;000000;0015600;0000000
California;0039933;0022;01;1;31;6;1;12;765;2;6;000;837;581;02;40;024000;0024000;0024000
California;0039933;0027;02;2;21;6;1;12;765;2;1;015;786;254;04;37;009000;0009000;0009000
California;0040587;0021;01;2;63;1;2;09;999;0;3;000;527;472;00;00;000000;0012050;0000000
California;0052428;0016;01;1;52;1;1;13;148;0;1;000;728;080;52;50;000000;0075100;0075000
California;0052428;0016;02;2;56;1;1;13;148;0;6;000;000;000;00;00;000000;0000000;0000000
California;0052428;0023;03;1;25;1;5;11;148;0;6;000;758;581;13;15;001100;0001120;0001100
California;0052428;0016;03;2;22;1;5;11;148;0;6;000;517;476;40;10;008000;0008000;0008000
California;0054743;0021;01;2;29;8;3;09;210;1;1;010;507;586;52;30;019000;0031000;0019000
California;0054743;0029;06;1;23;8;5;12;210;0;1;020;488;470;26;45;006500;0006500;0006500
California;0054743;0019;03;1;09;8;5;02;210;0;0;000;000;000;00;00;000000;0000000;0000000
California;0054743;0018;03;1;07;8;5;02;210;0;0;000;000;000;00;00;000000;0000000;0000000
California;0056903;0018;01;2;63;1;3;11;032;0;3;000;729;060;08;30;003800;0015400;0003800
California;0056903;0027;18;1;65;1;3;09;022;0;6;000;000;000;00;00;000000;0015200;0000000
California;0058888;0029;01;1;57;1;1;09;022;0;1;025;459;485;52;40;090000;0090000;0090000
California;0058888;0024;02;2;44;1;1;09;082;0;6;000;000;000;00;00;000000;0000000;0000000
California;0058888;0021;04;2;12;1;5;03;082;0;0;000;000;000;00;00;000000;0000000;0000000
California;0061143;0032;01;1;44;1;5;13;939;0;1;010;426;002;52;35;080000;0085000;0080000
California;0061777;0016;01;2;48;1;5;10;032;0;1;011;899;452;52;40;000000;0030000;0030000
California;0062854;0016;01;1;67;1;1;13;050;0;6;000;000;000;00;00;000000;0140600;0000000
California;0062854;0023;02;2;62;1;1;14;032;0;6;000;000;000;00;00;000000;0001200;0000000
California;0062854;0022;03;1;28;1;5;10;050;0;6;000;000;000;00;00;000000;0005200;0000000
California;0072293;0014;01;1;43;1;1;11;142;0;1;040;749;291;50;50;000000;0000400;0000250
California;0072293;0015;02;2;42;1;1;11;051;0;1;035;737;512;50;05;000000;0001400;0001200
California;0072293;0014;03;1;14;1;5;04;051;0;0;000;000;000;00;00;000000;0000000;0000000
California;0076973;0027;01;1;62;1;1;10;999;0;1;030;859;015;24;40;006000;0006490;0006000
California;0081238;0050;22;2;93;8;1;04;999;1;6;000;000;000;00;00;000000;0005400;0000000
California;0086421;0034;01;1;37;8;1;02;210;1;6;000;017;605;48;40;010700;0010700;0010700
California;0086421;0016;02;2;35;1;1;09;210;3;6;000;000;000;00;00;000000;0000000;0000000
California;0086421;0026;03;1;07;1;5;01;210;1;0;000;000;000;00;00;000000;0000000;0000000
California;0086421;0027;03;2;01;1;5;00;999;0;0;000;000;000;00;00;000000;0000000;0000000
California;0109254;0005;01;1;57;1;3;11;032;0;1;040;389;770;36;50;030000;0043500;0030000
California;0109254;0008;19;2;52;1;2;08;032;0;1;045;219;524;42;40;022100;0022100;0022100
California;0112569;0019;01;1;49;1;3;12;050;0;1;015;077;623;40;40;030000;0030000;0030000
California;0119851;0013;01;2;45;1;1;09;999;0;6;000;000;000;00;00;000000;0000000;0000000
California;0119851;0019;02;1;53;1;1;11;999;0;1;090;077;022;52;46;052000;0052000;0052000
California;0122086;0021;01;1;36;1;1;09;939;0;1;005;077;620;52;40;030000;0030000;0030000
California;0122086;0014;02;2;31;1;1;11;999;0;1;045;336;263;52;40;004700;0004700;0004700
California;0123196;0029;01;1;39;1;5;13;022;0;1;020;359;132;52;40;090000;0090000;0090000
California;0134185;0037;01;1;47;1;1;14;097;0;1;020;579;013;52;40;325000;0325000;0325000
